y,x
283,1138
284,1136
284,1137
284,1138
284,1139
284,1140
284,1141
284,1165
285,1123
285,1136
285,1137
285,1138
285,1139
285,1140
285,1141
285,1164
285,1165
285,1166
286,1121
286,1122
286,1129
286,1130
286,1131
286,1132
286,1133
286,1134
286,1135
286,1136
286,1137
286,1138
286,1139
286,1140
286,1141
286,1147
286,1163
286,1164
286,1165
286,1166
286,1167
286,1168
286,1169
286,1170
286,1177
286,1178
287,1121
287,1122
287,1123
287,1124
287,1125
287,1126
287,1127
287,1135
287,1136
287,1137
287,1138
287,1139
287,1140
287,1141
287,1159
287,1160
287,1161
287,1162
287,1163
287,1169
287,1170
287,1171
288,1121
288,1122
288,1123
288,1136
288,1137
288,1138
288,1139
288,1140
288,1141
288,1142
288,1143
288,1144
288,1145
288,1146
288,1157
288,1158
288,1171
288,1172
288,1173
288,1174
288,1175
288,1176
288,1178
288,1179
288,1180
289,841
289,842
289,843
289,844
289,846
289,1115
289,1118
289,1119
289,1120
289,1129
289,1130
289,1131
289,1132
289,1133
289,1135
289,1136
289,1137
289,1138
289,1139
289,1140
289,1146
289,1147
289,1155
289,1156
289,1165
289,1166
289,1167
289,1171
289,1172
289,1173
289,1174
289,1175
290,841
290,847
290,848
290,1112
290,1113
290,1114
290,1116
290,1117
290,1128
290,1133
290,1134
290,1135
290,1136
290,1137
290,1138
290,1139
290,1147
290,1148
290,1149
290,1150
290,1151
290,1152
290,1153
290,1164
290,1165
290,1166
290,1167
290,1168
290,1169
290,1170
290,1171
290,1172
290,1173
290,1174
290,1175
290,1176
290,1177
290,1181
291,834
291,835
291,836
291,838
291,839
291,849
291,850
291,851
291,852
291,853
291,1111
291,1112
291,1123
291,1126
291,1127
291,1135
291,1136
291,1137
291,1138
291,1139
291,1140
291,1150
291,1160
291,1161
291,1162
291,1163
291,1164
291,1166
291,1167
291,1168
291,1169
291,1170
291,1171
291,1172
291,1173
291,1174
291,1175
291,1176
291,1177
291,1179
291,1180
291,1181
292,833
292,834
292,841
292,842
292,843
292,846
292,847
292,848
292,855
292,856
292,1111
292,1112
292,1121
292,1122
292,1136
292,1137
292,1138
292,1139
292,1140
292,1141
292,1142
292,1143
292,1144
292,1145
292,1146
292,1156
292,1157
292,1158
292,1159
292,1160
292,1161
292,1165
292,1166
292,1167
292,1170
292,1171
292,1172
292,1173
292,1174
292,1175
292,1176
292,1177
292,1178
292,1179
292,1180
292,1181
292,1182
293,826
293,827
293,828
293,829
293,830
293,831
293,840
293,851
293,852
293,853
293,854
293,855
293,856
293,857
293,858
293,859
293,860
293,861
293,1110
293,1111
293,1118
293,1136
293,1137
293,1138
293,1139
293,1140
293,1141
293,1142
293,1143
293,1144
293,1145
293,1146
293,1147
293,1148
293,1151
293,1152
293,1153
293,1154
293,1155
293,1156
293,1157
293,1158
293,1159
293,1160
293,1170
293,1171
293,1172
293,1173
293,1174
293,1175
293,1176
293,1177
293,1178
293,1179
293,1182
293,1183
293,1184
293,1185
294,826
294,835
294,836
294,837
294,838
294,859
294,860
294,861
294,862
294,863
294,864
294,865
294,1110
294,1116
294,1136
294,1137
294,1145
294,1146
294,1147
294,1148
294,1149
294,1150
294,1151
294,1152
294,1153
294,1154
294,1155
294,1156
294,1170
294,1171
294,1172
294,1173
294,1174
294,1175
294,1176
294,1177
294,1178
294,1179
294,1182
294,1186
294,1187
294,1193
295,805
295,806
295,807
295,808
295,810
295,811
295,812
295,813
295,814
295,815
295,816
295,817
295,818
295,819
295,820
295,821
295,822
295,823
295,824
295,834
295,864
295,865
295,866
295,867
295,868
295,1103
295,1108
295,1109
295,1115
295,1116
295,1128
295,1145
295,1147
295,1148
295,1149
295,1150
295,1151
295,1152
295,1153
295,1154
295,1155
295,1170
295,1176
295,1177
295,1178
295,1179
295,1180
295,1181
295,1182
295,1188
295,1189
296,803
296,804
296,805
296,806
296,828
296,829
296,830
296,831
296,832
296,833
296,946
296,1099
296,1100
296,1101
296,1102
296,1112
296,1113
296,1114
296,1115
296,1122
296,1123
296,1124
296,1146
296,1147
296,1148
296,1149
296,1150
296,1151
296,1177
296,1178
296,1179
296,1180
296,1181
296,1182
296,1183
296,1190
296,1191
297,801
297,802
297,803
297,804
297,805
297,806
297,807
297,815
297,816
297,817
297,818
297,819
